DOL,CD,FI3312A,FI3312B,TI3302A,TI3302B
108.000,6.013,29.563,31.352,89.268,87.650
108.042,6.013,29.384,31.271,89.278,87.630
108.083,6.014,29.505,31.016,89.411,87.712
108.125,6.014,29.515,31.476,89.312,87.653
108.167,6.014,29.385,31.305,89.312,87.617
108.208,6.014,29.572,31.187,89.323,87.625
108.250,6.014,29.241,31.351,89.350,87.621
108.292,6.013,29.431,31.361,89.363,87.702
108.375,2.454,13.644,30.570,84.213,82.905
108.417,2.454,13.655,30.511,83.957,82.666
108.458,2.454,13.672,30.572,83.900,82.617
108.500,2.454,13.671,30.487,83.853,82.627
108.542,2.453,13.676,30.617,83.864,82.696
108.583,2.454,13.673,30.500,83.890,82.700
108.625,2.453,13.677,30.602,83.895,82.727
108.667,2.454,13.679,30.596,83.885,82.632
108.708,2.454,13.673,30.593,83.883,82.639
108.750,2.453,13.653,30.744,83.864,82.512
108.792,2.453,13.662,30.646,83.877,82.564
108.833,2.454,13.650,30.508,83.899,82.609
108.875,2.453,13.652,30.567,83.950,82.614
108.958,6.012,28.604,31.266,88.963,87.373
109.000,6.012,28.482,31.385,89.086,87.475
109.042,6.014,28.466,31.205,89.158,87.473
109.083,6.014,28.700,31.429,89.254,87.510
109.125,6.013,28.346,31.400,89.170,87.466
109.167,6.013,28.670,31.447,89.211,87.497
109.208,6.015,28.696,31.261,89.161,87.516
