DOL,CD,FI3312A,FI3312B,TI3302A,TI3302B
282.667,2.759,14.794,30.425,82.309,81.645
282.708,2.758,14.819,30.521,82.330,81.663
282.750,2.758,14.784,30.725,82.325,81.639
282.792,2.758,14.675,30.349,82.332,81.602
282.833,2.758,14.742,30.257,82.366,81.673
282.875,2.758,14.778,30.420,82.427,81.768
282.958,5.949,28.491,31.202,87.047,85.588
283.000,5.950,28.360,31.187,86.908,85.416
283.042,5.951,28.420,31.223,86.898,85.450
283.083,5.951,28.884,31.227,86.908,85.450
283.125,5.951,28.550,31.236,86.908,85.412
283.167,5.952,28.573,30.923,86.907,85.436
283.208,5.951,28.937,31.046,86.884,85.433
283.250,5.951,28.392,31.276,86.845,85.429
283.292,5.949,28.866,30.979,86.820,85.442
283.375,3.495,21.522,30.157,86.538,85.428
283.417,2.759,15.606,30.659,83.170,82.528
283.458,2.758,15.670,30.499,82.649,82.064
283.500,2.759,15.681,30.491,82.550,81.829
283.542,2.759,15.569,30.275,82.442,81.748
283.583,2.759,15.591,30.493,82.335,81.600
283.625,2.758,15.605,30.349,82.287,81.525
283.667,2.759,15.638,30.293,82.273,81.540
283.708,2.759,15.657,30.340,82.355,81.677
283.750,2.759,15.620,30.231,82.373,81.717
283.792,2.758,15.577,30.475,82.396,81.734
283.833,2.758,15.585,30.134,82.617,81.893
283.875,2.758,15.679,30.068,83.013,82.275
283.958,5.951,28.315,31.007,87.381,85.973
284.000,5.949,28.236,30.808,87.388,85.964
284.042,5.951,29.124,30.971,87.335,85.887
284.083,5.951,28.893,30.646,87.318,85.915
284.125,5.950,28.835,30.762,87.343,85.907
284.167,5.950,28.950,30.901,87.330,85.869
284.208,5.950,28.878,30.743,87.327,85.874
284.250,5.949,28.381,30.761,87.308,85.741
284.292,5.951,28.789,30.634,87.294,85.875
284.375,3.677,17.789,30.396,85.377,84.340
284.417,3.677,17.873,30.463,84.664,83.771
284.458,3.677,17.843,30.476,84.599,83.694
284.500,3.679,18.081,30.484,84.618,83.731
284.542,3.680,18.153,30.541,84.604,83.673
284.583,3.680,18.108,30.592,84.535,83.639
284.625,3.679,18.115,30.787,84.454,83.602
284.667,3.679,18.216,30.757,84.469,83.421
284.708,3.680,18.120,30.410,84.398,83.406
284.750,3.679,18.093,30.490,84.382,83.366
284.792,3.678,18.135,30.533,84.373,83.337
284.833,3.677,17.775,30.552,84.419,83.432
284.875,3.678,18.019,30.494,84.447,83.471
284.958,5.059,28.803,30.715,84.341,83.071
285.000,5.951,28.790,30.768,86.714,85.300
285.042,5.951,29.848,30.919,87.114,85.679
285.083,5.952,29.323,30.735,87.205,85.710
285.125,5.951,28.986,30.757,87.325,85.821
285.167,5.952,29.091,31.013,87.306,85.848
285.208,5.951,29.206,30.813,87.299,85.861
285.250,5.951,29.093,31.100,87.295,85.844
285.292,5.952,28.517,30.958,87.304,85.872
285.375,5.951,28.907,30.997,87.683,86.302
285.417,5.860,29.122,30.644,87.474,86.081
285.458,5.860,28.576,30.796,87.649,86.394
285.500,5.863,29.200,31.153,87.711,86.476
285.542,5.864,29.235,31.028,87.702,86.402
285.583,5.862,28.853,31.123,87.706,86.467
285.625,5.863,29.236,31.196,87.709,86.441
285.667,5.956,29.251,31.146,87.832,86.502
285.708,5.957,28.945,31.032,87.967,86.589
285.750,5.956,29.090,31.105,87.622,86.213
285.792,5.956,28.865,30.941,87.616,86.229
285.833,5.955,29.036,30.958,87.635,86.136
285.875,5.955,29.259,31.140,87.556,86.118
285.958,5.953,28.562,30.976,87.464,86.018
286.000,5.954,29.108,30.735,87.500,86.011
286.042,5.951,28.816,30.747,87.503,86.012
286.083,5.952,28.473,30.693,87.455,85.985
286.125,5.953,28.329,30.786,87.458,85.945
286.167,5.952,28.631,30.697,87.465,85.976
286.208,5.952,29.149,30.422,87.498,86.019
286.250,5.951,28.577,30.635,87.505,85.976
286.292,5.952,28.755,30.742,87.463,85.990
286.375,5.950,28.986,30.716,87.555,86.103
286.417,5.951,28.817,30.949,87.575,86.169
286.458,5.952,29.048,31.171,87.673,86.304
286.500,5.953,28.483,30.926,87.697,86.309
286.542,5.953,29.017,31.004,87.714,86.290
286.583,5.953,28.839,30.877,87.648,86.207
286.625,5.953,29.173,30.903,87.591,86.147
286.667,5.953,28.963,30.985,87.545,86.091
286.708,5.953,28.497,31.057,87.556,86.127
286.750,5.953,29.100,30.909,87.574,86.113
286.792,5.952,29.095,30.967,87.555,86.130
286.833,5.953,28.518,30.796,87.533,86.103
286.875,5.902,28.375,31.182,87.467,86.074
286.958,5.952,29.154,30.641,87.442,85.930
287.000,5.950,28.333,30.526,87.466,85.962
287.042,5.951,28.246,30.286,87.478,86.010
287.083,5.950,28.445,30.559,87.553,86.018
287.125,5.950,28.672,30.867,87.530,86.036
287.167,5.950,29.066,30.549,87.521,85.977
287.208,5.950,28.619,30.343,87.496,85.903
287.250,5.949,28.301,30.406,87.476,85.898
287.292,5.949,28.544,30.291,87.505,85.969
287.375,5.489,26.658,30.850,86.687,85.387
287.417,5.489,26.683,30.830,86.663,85.344
287.458,5.491,26.754,30.919,86.650,85.370
287.500,5.491,26.626,30.907,86.655,85.374
287.542,5.490,26.626,30.743,86.643,85.277
287.583,5.491,26.604,30.805,86.599,85.273
287.625,5.492,26.558,30.909,86.599,85.251
287.667,5.491,26.693,30.821,86.551,85.194
287.708,5.491,26.411,30.672,86.517,85.161
287.750,5.490,26.501,30.951,86.494,85.160
287.792,5.490,26.584,30.726,86.481,85.157
287.833,5.491,26.541,30.906,86.442,85.106
287.875,5.490,26.519,30.727,86.413,85.082
287.958,5.951,29.721,30.806,86.754,85.305
288.000,5.949,29.600,31.053,86.761,85.315
288.042,5.949,29.747,30.805,86.741,85.248
288.083,5.948,29.526,30.687,86.704,85.268
288.125,5.946,29.657,30.613,86.634,85.202
288.167,5.946,29.548,30.619,86.622,85.134
288.208,5.946,29.685,30.610,86.625,85.170
288.250,5.946,29.728,30.460,86.639,85.172
288.292,5.946,29.701,30.637,86.634,85.224
288.375,5.485,26.958,30.604,86.299,84.984
288.417,5.486,27.173,30.888,86.327,85.038
288.458,5.486,26.973,30.695,86.324,85.019
288.500,5.488,26.696,30.808,86.372,85.168
288.542,5.489,27.150,30.985,86.433,85.181
288.583,5.491,27.267,30.876,86.377,85.121
288.625,5.491,27.160,30.926,86.405,85.140
288.667,5.490,26.856,30.766,86.410,85.148
288.708,5.490,26.638,30.778,86.385,85.106
288.750,5.490,26.557,30.485,86.353,85.070
288.792,5.489,27.075,30.765,86.368,85.022
288.833,5.488,27.035,30.768,86.352,84.963
288.875,5.487,26.890,30.779,86.284,84.985
288.958,5.948,29.220,30.731,86.749,85.229
289.000,5.946,29.182,30.647,86.720,85.175
289.042,5.948,29.056,30.366,86.688,85.103
289.083,5.947,28.721,30.455,86.686,85.195
289.125,5.947,29.101,30.397,87.323,85.844
289.167,4.869,23.960,30.396,85.021,83.653
289.208,4.869,23.481,30.282,84.740,83.393
289.250,4.869,23.932,30.222,84.735,83.414
289.292,4.868,23.570,30.224,84.747,83.394
289.375,4.868,23.565,30.369,84.844,83.623
289.417,3.092,15.002,29.713,82.914,81.924
289.458,3.060,15.173,29.973,82.909,82.216
289.500,2.755,15.200,29.710,82.684,82.043
289.542,2.756,15.199,30.062,81.892,81.367
289.583,2.756,15.210,30.039,81.694,81.080
289.625,2.757,15.198,29.961,81.608,80.946
289.667,2.756,15.192,29.747,81.577,80.868
289.708,2.756,15.205,29.785,81.579,80.892
289.750,2.756,15.191,29.923,81.569,80.881
289.792,2.756,15.237,29.798,81.443,80.846
289.833,2.755,15.229,29.814,81.371,80.748
289.875,2.755,15.158,29.818,81.322,80.674
289.958,2.753,15.139,29.673,81.286,80.616
290.000,2.753,15.134,29.836,81.249,80.610
290.042,2.752,15.128,29.636,81.211,80.551
290.083,2.752,15.114,29.610,81.235,80.559
290.125,2.753,15.109,29.542,81.244,80.589
290.167,2.752,15.123,29.626,81.256,80.610
290.208,2.752,15.115,29.777,81.284,80.632
290.250,2.752,15.111,29.594,81.242,80.591
290.292,2.752,15.085,29.833,81.211,80.561
290.375,3.057,15.347,29.746,82.357,81.629
290.417,3.059,15.373,29.825,82.643,81.889
290.458,3.060,15.479,29.904,82.753,82.049
290.500,3.062,15.481,29.964,82.840,82.161
290.542,3.062,15.593,29.569,82.899,82.154
290.583,3.062,15.567,29.779,82.752,81.975
290.625,3.063,15.800,29.912,82.697,81.989
290.667,3.062,15.633,29.785,82.784,82.012
290.708,3.062,15.541,29.678,82.706,81.926
290.750,3.061,15.527,29.982,82.664,81.845
290.792,3.063,15.477,29.877,82.626,81.842
290.833,3.062,15.487,29.987,82.639,81.861
290.875,3.062,15.460,29.737,82.649,81.836
290.958,3.673,18.792,30.207,84.337,83.344
291.000,3.673,18.701,30.277,84.579,83.540
291.042,3.674,18.744,30.224,84.559,83.564
291.083,3.673,18.700,30.132,84.554,83.539
291.125,3.673,18.620,30.248,84.536,83.523
291.167,3.673,18.601,30.272,84.508,83.530
291.208,3.672,18.621,30.159,84.492,83.544
291.250,3.671,18.628,30.141,84.462,83.535
291.292,3.670,18.605,30.353,84.471,83.546
291.375,3.060,16.179,30.130,83.306,82.482
291.417,3.061,16.228,29.704,83.477,82.634
291.458,3.062,16.217,29.784,83.583,82.882
293.000,5.607,28.759,31.481,83.863,82.968
293.042,5.948,28.903,31.564,86.602,85.360
293.083,5.948,28.837,31.305,86.542,85.303
293.125,5.946,28.647,31.165,86.443,85.230
293.167,5.948,28.635,31.032,86.469,85.188
293.208,5.946,28.702,31.018,86.429,85.186
293.250,5.947,28.833,30.983,86.420,85.142
293.292,5.945,28.894,30.970,86.335,85.065
293.375,5.946,28.773,30.737,86.362,85.071
293.417,5.946,28.834,30.810,86.363,85.165
293.458,5.948,28.899,31.006,86.314,85.080
293.500,5.948,28.833,30.770,86.336,85.101
293.542,5.948,28.971,30.498,86.408,85.164
293.583,5.947,28.887,30.567,86.433,85.246
293.625,5.950,28.798,30.259,86.382,85.217
293.667,5.952,28.816,30.629,86.387,85.193
293.708,5.949,28.553,30.344,86.322,85.151
293.750,5.950,28.890,30.356,86.325,85.119
293.792,5.948,28.822,30.361,86.319,85.116
293.833,5.949,28.634,30.217,86.326,85.130
293.875,5.948,28.768,30.102,86.316,85.076
293.958,5.947,28.682,29.451,86.239,84.973
294.000,5.946,28.751,29.470,86.249,84.958
294.042,5.947,28.729,29.411,86.239,84.910
294.083,5.946,28.695,29.443,86.233,84.949
294.125,5.944,28.822,29.234,86.198,84.918
294.167,5.945,28.696,29.279,86.152,84.920
294.208,5.945,28.686,29.092,86.123,84.837
294.250,5.944,28.709,29.156,86.100,84.883
294.292,5.943,28.624,29.220,86.079,84.860
294.375,4.896,24.145,30.145,84.133,83.136
294.417,4.897,24.161,30.504,83.422,82.446
294.458,4.898,23.955,30.439,83.457,82.426
294.500,4.898,24.070,30.436,83.519,82.585
294.542,4.900,24.098,30.293,83.616,82.639
294.583,4.901,24.205,30.281,83.692,82.624
294.625,4.903,24.004,30.342,83.730,82.781
294.667,4.903,24.232,30.250,83.641,82.673
294.708,4.871,23.924,30.573,83.493,82.551
294.750,4.871,24.212,29.932,83.445,82.423
294.792,4.871,24.249,30.117,83.399,82.392
294.833,4.870,23.841,30.118,83.388,82.338
294.875,4.871,24.147,30.027,83.341,82.328
294.958,5.947,28.256,29.870,85.844,84.666
295.000,5.946,28.624,29.847,86.108,84.832
295.042,5.946,28.405,29.638,86.117,84.867
295.083,5.945,28.506,29.936,86.146,84.880
295.125,5.946,28.513,29.755,86.151,84.886
295.167,5.945,28.541,29.409,86.125,84.858
295.208,5.945,28.279,29.558,86.094,84.864
295.250,5.945,28.499,29.617,86.055,84.831
295.292,5.946,28.501,29.493,86.263,85.049
295.375,3.672,19.387,30.141,83.892,83.183
295.417,3.672,19.381,29.963,84.038,83.394
295.458,3.672,19.342,30.113,84.074,83.456
295.500,3.674,19.581,30.226,84.175,83.528
295.542,3.675,19.342,30.274,84.291,83.659
295.583,3.675,19.656,30.496,84.252,83.695
295.625,3.675,19.703,30.182,84.216,83.605
295.667,3.675,19.510,30.637,84.221,83.675
295.708,3.676,19.494,30.298,84.191,83.512
295.750,3.677,19.224,30.291,84.122,83.436
295.792,3.675,19.514,30.346,84.064,83.321
295.833,3.675,19.456,30.171,84.117,83.411
295.875,3.674,19.477,30.214,84.112,83.419
295.958,5.950,28.844,30.602,86.182,84.999
296.000,5.948,28.582,30.634,86.236,85.024
296.042,5.949,28.922,30.376,86.215,85.002
296.083,5.947,28.775,30.463,86.201,84.987
296.125,5.947,28.796,30.141,86.214,84.986
296.167,5.948,28.638,30.304,86.214,85.018
296.208,5.947,28.707,30.158,86.211,85.004
296.250,5.947,28.652,30.027,86.197,84.967
296.292,5.947,28.734,30.264,86.141,84.946
296.375,3.673,18.746,30.001,83.582,82.980
296.417,3.674,18.847,29.772,83.709,83.073
296.458,3.675,18.743,29.942,83.782,83.248
296.500,3.675,18.843,30.043,83.866,83.278
296.542,3.677,18.914,30.016,83.947,83.323
296.583,3.676,18.862,29.775,83.907,83.290
296.625,3.675,18.856,29.684,83.791,83.126
296.667,3.676,18.876,29.679,83.776,83.102
296.708,3.677,18.833,29.698,83.793,83.084
296.750,3.676,18.874,30.093,83.784,83.108
296.792,3.678,18.925,29.919,83.802,83.113
296.833,3.675,18.715,29.643,84.116,83.457
296.875,3.676,18.811,29.696,84.183,83.476
296.958,5.948,29.254,30.064,86.175,84.947
297.000,5.949,29.184,29.804,86.149,84.890
297.042,5.948,29.132,29.825,86.158,84.941
297.083,5.948,29.023,29.837,86.162,84.976
297.125,5.949,29.086,29.752,86.164,84.944
297.167,5.950,29.144,29.732,86.161,84.939
297.208,5.948,28.863,29.821,86.155,84.911
297.250,5.948,29.186,29.599,86.144,84.925
297.292,5.949,28.872,29.801,86.127,84.902
297.375,4.872,24.883,30.215,85.279,84.334
297.417,3.675,19.403,30.637,83.593,82.986
297.458,3.674,19.127,30.024,83.766,83.036
297.500,3.677,19.325,30.220,83.837,83.215
297.542,3.677,19.532,30.334,83.948,83.319
297.583,3.677,19.319,30.174,83.868,83.214
297.625,3.676,19.213,29.870,83.768,83.048
297.667,3.676,19.294,30.325,83.706,83.049
297.708,3.676,19.267,30.210,83.703,83.006
297.750,3.676,19.163,29.995,83.671,82.884
297.792,3.676,19.461,29.998,83.718,83.014
297.833,3.675,19.485,30.163,84.042,83.334
297.875,3.675,19.200,29.907,84.110,83.414
297.958,5.948,29.446,30.145,86.195,84.961
298.000,5.948,29.428,30.321,86.220,85.020
298.042,5.947,29.437,30.199,86.221,84.961
298.083,5.951,29.418,30.159,86.228,84.989
298.125,5.949,29.489,30.117,86.225,85.002
298.167,5.950,29.350,30.053,86.247,84.970
298.208,5.950,29.268,30.166,86.191,84.952
298.250,5.948,29.427,29.970,86.129,84.862
298.292,5.947,29.318,30.128,86.076,84.849
298.375,3.675,17.472,29.956,83.209,82.563
298.417,3.676,17.562,30.000,83.186,82.622
298.458,4.474,26.239,29.858,83.436,82.744
298.500,5.951,28.809,30.108,86.114,85.020
298.542,5.951,28.676,30.175,86.310,85.178
298.583,5.952,28.626,30.071,86.328,85.260
298.625,5.952,28.690,30.121,86.284,85.152
298.667,5.952,28.569,29.944,86.280,85.165
298.708,5.952,28.704,30.005,86.261,85.090
298.750,5.952,28.699,30.111,86.213,85.024
298.792,5.951,28.509,30.260,86.200,85.017
298.833,5.951,28.632,30.076,86.210,85.005
298.875,5.950,28.396,29.940,86.192,84.979
298.958,5.950,28.477,29.825,86.229,84.921
299.000,5.952,28.887,29.763,86.246,84.998
299.042,5.950,28.208,29.799,86.240,85.003
299.083,5.952,28.463,29.794,86.206,84.996
299.125,5.950,28.620,29.931,86.190,84.968
299.167,5.949,28.424,29.677,86.165,84.927
299.208,5.948,28.824,29.661,86.129,84.914
299.250,5.947,28.263,29.756,86.105,84.862
299.292,5.947,28.390,29.541,86.136,84.897
299.375,5.947,28.240,29.733,86.203,85.054
299.417,5.948,28.907,29.754,86.236,85.148
299.458,5.950,28.664,29.979,86.273,85.282
299.500,5.950,28.496,29.789,86.281,85.226
299.542,5.951,28.530,29.831,86.261,85.209
299.583,5.952,28.362,30.106,86.239,85.259
299.625,5.951,28.437,29.841,86.405,85.302
299.667,5.950,28.394,29.824,86.294,85.305
299.708,5.949,28.349,29.994,86.166,85.163
299.750,5.950,28.177,29.987,86.153,85.110
299.792,5.951,28.264,29.716,86.149,84.990
299.833,5.951,28.458,29.824,86.130,85.015
299.875,5.951,28.588,29.647,86.128,84.982
299.958,5.950,28.331,29.712,86.176,84.986
300.000,5.949,28.246,29.510,86.158,84.967
300.042,5.949,28.905,29.733,86.097,84.954
300.083,5.948,28.310,29.597,86.092,84.909
300.125,5.949,28.367,29.594,86.095,84.874
300.167,5.948,28.302,29.146,86.078,84.863
300.208,5.947,28.389,29.351,86.069,84.897
300.250,5.946,28.159,29.327,86.091,84.846
300.292,5.947,28.191,29.454,86.083,84.877
300.375,5.944,28.155,29.388,86.137,85.000
300.417,5.948,28.387,29.413,86.232,85.092
300.458,5.949,28.469,29.666,86.275,85.237
300.500,5.950,28.295,29.411,86.299,85.222
300.542,5.950,28.385,29.516,86.330,85.293
300.583,5.952,28.553,29.512,86.258,85.095
300.625,5.952,28.713,29.109,86.215,85.076
300.667,5.952,28.445,29.475,86.187,85.064
300.708,5.952,28.714,29.329,86.201,85.039
300.750,5.952,28.542,29.406,86.210,85.013
300.792,5.951,28.875,28.985,86.157,84.980
300.833,5.951,28.379,29.423,86.126,85.056
300.875,5.950,27.935,29.211,86.164,84.993
300.958,5.950,28.329,28.967,86.170,84.957
301.000,5.948,28.320,28.974,86.142,84.921
301.042,5.949,28.616,29.100,86.097,84.954
301.083,5.949,28.962,29.175,86.060,84.917
301.125,5.947,28.307,29.167,86.066,84.904
301.167,5.947,28.479,29.053,86.093,84.902
301.208,5.948,28.322,29.281,86.102,84.968
301.250,5.947,28.844,28.991,86.053,84.912
301.292,5.946,28.403,28.972,86.038,84.867
301.375,5.947,27.506,29.238,86.291,85.125
301.417,5.947,27.983,29.126,86.287,85.224
301.458,5.949,28.107,29.145,86.361,85.284
301.500,5.949,27.820,29.192,86.384,85.368
301.542,5.950,27.934,29.001,86.394,85.339
301.583,5.951,28.105,29.391,86.421,85.395
301.625,5.951,28.119,29.010,86.376,85.293
301.667,5.950,27.865,29.041,86.325,85.101
301.708,5.949,27.948,29.006,86.283,85.082
301.750,5.949,28.397,28.845,86.254,85.077
301.792,5.949,27.967,28.982,86.279,85.049
301.833,5.948,28.049,30.535,86.296,85.048
301.875,5.950,28.263,30.462,86.254,85.063
301.958,5.949,28.091,30.339,86.227,84.947
302.000,5.945,27.915,30.326,86.206,85.019
302.042,5.946,27.995,30.503,86.194,84.923
302.083,5.947,28.097,30.741,86.136,85.000
302.125,5.946,28.126,30.751,86.177,84.966
302.167,5.947,27.923,30.415,86.175,85.001
302.208,5.945,28.221,30.342,86.173,84.970
302.250,5.945,28.251,30.450,86.133,84.936
302.292,5.945,28.247,30.466,86.118,84.945
302.375,4.288,20.889,30.215,83.420,82.620
302.417,4.287,21.388,30.256,83.626,82.855
302.458,4.289,21.371,30.476,83.721,83.001
302.500,4.289,21.158,30.404,83.768,83.101
302.542,4.289,21.385,30.312,83.793,83.147
302.583,4.290,21.231,30.313,83.814,83.187
302.625,4.290,21.372,30.234,83.794,83.067
302.667,4.292,21.332,30.273,83.829,83.068
302.708,4.289,21.304,30.258,83.759,83.022
302.750,4.290,21.413,30.387,83.758,82.937
302.792,4.291,21.317,29.987,83.736,82.950
302.833,4.289,21.188,30.360,83.764,82.912
302.875,4.291,21.152,30.235,83.736,82.967
302.958,5.949,30.047,30.723,86.503,85.357
303.000,5.946,29.711,30.768,86.420,85.313
303.042,5.948,29.501,30.558,86.417,85.183
303.083,5.948,29.248,30.254,86.441,85.140
303.125,5.948,29.639,30.415,86.449,85.213
303.167,5.946,29.421,30.639,86.412,85.250
303.208,5.947,29.583,30.348,86.334,85.171
303.250,5.946,29.586,30.294,86.357,85.183
303.292,5.946,29.636,30.333,86.348,85.223
303.375,4.289,20.941,29.737,84.393,83.511
303.417,4.289,20.851,29.928,84.122,83.321
303.458,4.290,21.088,29.975,84.074,83.324
303.500,4.290,21.110,30.244,84.122,83.424
303.542,4.292,21.090,30.120,84.115,83.376
303.583,4.291,21.132,30.003,84.098,83.285
303.625,4.291,21.083,30.268,84.085,83.311
303.667,4.291,21.078,29.978,84.040,83.208
303.708,4.290,21.067,29.955,84.032,83.190
303.750,4.291,20.883,30.206,84.024,83.147
303.792,4.291,21.044,29.914,84.023,83.145
303.833,4.290,21.160,30.059,84.686,83.813
303.875,4.290,21.035,30.028,84.769,83.926
303.958,5.947,29.453,30.318,86.868,85.694
304.000,5.947,29.646,30.283,86.828,85.621
304.042,5.949,29.625,30.225,86.834,85.627
304.083,5.949,29.591,30.279,86.872,85.643
304.125,5.949,29.528,30.187,86.859,85.672
304.167,5.949,29.531,30.188,86.848,85.646
304.208,5.951,29.544,30.346,86.840,85.643
304.250,5.947,29.373,30.195,86.766,85.532
304.292,5.949,29.545,30.103,86.827,85.601
304.375,4.290,21.028,29.825,84.363,83.555
304.417,4.290,20.816,30.005,84.111,83.367
304.458,4.290,20.778,30.153,84.100,83.455
304.500,3.677,17.902,29.981,82.966,82.411
304.542,3.677,17.833,29.925,82.837,82.176
304.583,3.677,17.815,29.967,82.795,82.125
304.625,3.676,17.843,29.695,82.702,82.074
304.667,3.676,17.823,30.092,82.763,82.077
304.708,3.676,17.821,29.864,82.749,82.082
304.750,3.676,17.878,29.981,82.749,82.059
304.792,3.675,17.932,29.785,83.056,82.382
304.833,3.675,17.870,29.728,83.431,82.728
304.875,3.675,17.810,29.883,83.529,82.868
304.958,5.948,28.256,29.968,87.483,86.341
305.000,5.950,28.776,30.120,86.949,85.841
305.042,5.949,28.648,30.124,86.894,85.793
305.083,5.948,28.444,30.148,86.885,85.745
305.125,5.950,28.542,30.213,86.881,85.762
305.167,5.948,28.513,29.923,86.828,85.660
305.208,5.949,29.101,30.032,86.800,85.646
305.250,5.948,28.586,30.031,86.744,85.601
305.292,5.949,28.385,30.072,86.780,85.577
305.375,3.673,18.779,29.546,82.415,81.751
305.417,3.674,19.020,30.065,81.180,80.612
305.458,3.675,19.116,30.000,82.387,81.913
305.500,3.676,18.940,29.888,82.609,82.082
305.542,3.676,19.101,29.636,82.722,82.122
305.583,3.676,19.065,30.009,82.690,82.066
305.625,3.677,19.112,30.026,82.725,82.091
305.667,3.675,19.045,29.722,82.622,81.930
305.708,3.675,19.114,29.823,82.531,81.834
305.750,3.675,19.061,29.758,82.503,81.809
305.792,3.675,18.986,29.842,82.576,81.861
305.833,3.676,19.089,29.872,82.622,81.915
305.875,3.675,19.163,29.870,83.299,82.720
305.958,5.948,29.081,30.029,86.421,85.283
306.000,5.947,29.385,30.125,87.087,85.944
306.042,5.947,29.548,29.929,87.161,86.037
306.083,5.948,29.490,29.991,87.158,86.023
306.125,5.947,29.531,29.795,87.113,85.929
306.167,5.947,29.480,30.005,87.109,85.943
306.208,5.946,29.415,29.862,87.070,85.893
306.250,5.947,29.223,29.930,87.050,85.905
306.292,5.947,29.411,30.051,87.014,85.929
306.375,5.948,29.536,29.942,87.131,86.043
306.417,5.949,29.344,29.932,87.202,86.092
306.458,5.765,29.805,29.912,87.238,86.256
306.500,5.797,28.721,29.896,86.611,85.581
306.542,5.798,29.300,30.081,86.763,85.656
306.583,5.797,29.239,29.610,86.713,85.605
306.625,5.798,29.277,29.839,86.692,85.585
306.667,5.798,29.267,29.926,86.681,85.592
306.708,5.799,29.464,29.834,86.667,85.554
306.750,5.952,29.350,30.112,86.886,85.801
306.792,5.951,29.335,30.037,87.036,86.015
306.833,5.951,29.300,30.020,87.008,86.020
306.875,5.950,29.354,29.923,87.078,86.003
306.958,5.949,29.281,29.975,87.097,85.985
307.000,5.948,29.376,29.780,87.103,85.981
307.042,5.947,29.229,29.769,87.066,85.912
307.083,5.947,29.355,29.785,87.053,85.919
307.125,5.947,29.330,29.835,87.015,85.893
307.167,5.947,29.177,29.745,87.000,85.904
307.208,5.947,29.439,29.792,86.990,85.862
307.250,5.946,29.302,29.667,86.993,85.858
307.292,5.946,29.214,29.535,86.964,85.816
307.375,5.946,29.336,29.745,87.081,85.960
307.417,5.947,29.196,29.713,87.163,86.019
307.458,5.948,29.296,29.810,87.251,86.184
307.500,5.949,29.315,29.641,87.321,86.281
307.542,5.951,29.439,29.925,86.743,85.742
307.583,5.953,29.380,29.972,87.254,86.174
307.625,5.952,29.218,30.598,87.313,86.276
307.667,5.953,29.318,30.674,87.152,86.205
307.708,5.953,29.094,30.531,87.194,86.069
307.750,5.952,29.110,30.557,87.129,86.016
307.792,5.953,29.347,30.773,87.124,86.103
307.833,5.951,29.388,30.570,87.072,85.968
307.875,5.952,29.209,30.565,87.096,86.015
307.958,5.950,29.407,30.625,87.046,85.897
308.000,5.950,29.350,30.376,87.026,85.861
308.042,5.948,28.888,30.325,87.043,85.871
308.083,5.949,29.048,30.436,87.035,85.778
308.125,5.947,29.428,30.248,87.006,85.898
308.167,5.948,29.187,30.361,87.019,85.827
308.208,5.948,29.361,30.216,87.014,85.882
308.250,5.948,29.205,30.251,87.035,85.907
308.292,5.948,29.304,30.423,87.024,85.912
308.375,3.645,23.360,30.009,86.497,85.557
308.417,3.061,16.043,30.553,82.701,82.246
308.458,3.062,16.103,30.738,82.210,81.801
308.500,3.063,16.029,30.803,82.134,81.747
308.542,3.063,16.124,30.826,82.099,81.732
308.583,3.063,16.034,30.484,82.045,81.525
308.625,3.064,15.939,30.264,81.835,81.384
308.667,3.062,15.956,30.576,81.843,81.316
308.708,3.063,15.967,30.297,81.864,81.328
308.750,3.064,15.969,30.385,81.864,81.295
308.792,3.063,16.011,30.532,81.862,81.295
308.833,3.062,16.117,30.221,82.419,81.852
308.875,3.064,16.160,30.467,82.871,82.346
308.958,5.949,29.157,30.430,86.858,85.714
309.000,5.949,29.357,30.302,87.242,85.998
309.042,5.948,28.981,30.180,87.143,85.985
309.083,5.948,28.929,30.319,87.120,85.900
309.125,5.948,29.296,30.128,87.119,85.996
309.167,5.948,29.380,30.188,87.122,85.965
309.208,5.948,28.724,30.272,87.091,85.943
309.250,5.948,28.585,30.106,87.058,85.955
309.292,5.947,28.691,30.284,87.013,85.917
309.375,3.062,15.506,29.799,84.840,84.171
309.417,3.062,15.261,30.408,82.985,82.507
309.458,3.062,15.643,30.580,82.640,82.185
309.500,3.063,15.553,30.704,82.475,82.039
309.542,3.064,15.516,30.781,82.465,81.944
309.583,3.064,15.464,30.635,82.310,81.804
309.625,3.065,15.473,30.604,82.346,81.816
309.667,3.064,15.494,30.713,82.293,81.756
309.708,3.064,15.549,30.808,82.293,81.856
309.750,3.064,15.534,30.822,82.296,81.790
309.792,3.064,15.518,30.881,82.464,82.005
309.833,3.064,15.504,30.480,82.927,82.451
309.875,3.063,15.430,30.555,83.417,82.879
309.958,5.950,28.571,31.119,87.365,86.269
310.000,5.949,28.130,30.909,87.380,86.253
310.042,5.950,28.175,30.651,87.362,86.223
310.083,5.950,28.610,31.258,87.344,86.202
310.125,5.950,28.091,31.095,87.347,86.190
310.167,5.949,28.360,31.218,87.297,86.133
310.208,5.949,28.211,31.080,87.292,86.184
310.250,5.949,28.241,30.991,87.301,86.174
310.292,5.950,28.085,30.877,87.305,86.108
310.375,2.757,14.751,30.403,84.206,83.588
310.417,2.756,14.731,30.633,81.572,81.114
310.458,2.757,14.742,30.783,80.765,80.359
310.500,2.757,14.775,30.454,80.507,80.134
310.542,2.758,14.815,30.743,80.407,80.033
310.583,2.758,14.826,30.539,80.556,80.128
